object_type,difference,object,category,blocker,assessment
columns,staging_only,dv_market_private.market_swap_threads.closed_reason,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.data_retention_rules.category,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.opened_by,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_attempts.seller_net_cents,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_stripe_events.event_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notice_events.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_fulfillments.tracking_code,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_invoice_authorizations.withdrawn_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_reservations.revision_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_pickup_handovers.attempt_count,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.updated_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_exports.export_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_withdrawal_drafts.contract_snapshot_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_legal_profiles.register_court,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_value_snapshots.valuation_method,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.order_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_threads.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_attempts.currency,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.profiles.data_processing_restricted_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_seller_accounts.seller_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_financial_documents.issued_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_events.reporting_quarter,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_seller_accounts.psttg_subject_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_requests.status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_threads.party_a_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_legal_profiles.business_name,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_private.grants.user_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_value_snapshots.source_snapshot_sha256,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_account_audit.new_seller_type,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notice_events.event_data,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_events.commission_delta,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_confirmations.confirmed_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.reporter_name,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.acknowledged_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.fulfillment_sender_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_events.created_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_private.presence.expires_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_payment_configuration.charge_model,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_stripe_onboarding_requests.updated_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.created_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_reservations.quantity,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_cases.category,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_stripe_accounts.updated_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_threads.current_revision_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_legal_profiles.country_code,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_account_audit.old_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_revision_items.item_snapshot,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_stripe_accounts.details_submitted,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_review_actions.created_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_media_private.revocations.epoch,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.listing_notices.automated_means_used,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_declarations.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_value_snapshots.item_count,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_pickup_handovers.confirmed_by,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_pickup_handovers.expires_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.marketplace_compliance_policy.updated_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,public.market_seller_accounts.country_code,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_export_rows.row_payload,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_pickup_handovers.generated_at,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.quantity,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_events.reporting_year,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_holds.reason,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_threads.fulfillment_mode,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_tax_events.source_reference,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.user_data_export_events.content_sha256,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_deletion_holds.request_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_swap_fulfillments.goods_reference_value_eur,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.seller_review_actions.actor_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.data_retention_rules.automatic_until_supported,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.account_data_rights_audit.id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,dv_market_private.market_contract_snapshots.buyer_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
columns,staging_only,battle_spectator_media_private.consents.match_id,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
